,userId,recommendations
336,247,"[Row(movieId=306, rating=4.589563369750977), Row(movieId=6442, rating=4.488526821136475), Row(movieId=170705, rating=4.46491003036499), Row(movieId=78836, rating=4.435471534729004), Row(movieId=4160, rating=4.392537593841553), Row(movieId=670, rating=4.392537593841553), Row(movieId=171495, rating=4.39238977432251), Row(movieId=4956, rating=4.375370979309082), Row(movieId=6460, rating=4.375313758850098), Row(movieId=8477, rating=4.3707661628723145)]"
337,565,"[Row(movieId=3341, rating=4.762362480163574), Row(movieId=2905, rating=4.736681938171387), Row(movieId=5915, rating=4.730125427246094), Row(movieId=8405, rating=4.724002838134766), Row(movieId=26810, rating=4.721099853515625), Row(movieId=3910, rating=4.7056474685668945), Row(movieId=4956, rating=4.685719966888428), Row(movieId=3379, rating=4.675746917724609), Row(movieId=7767, rating=4.650360584259033), Row(movieId=3201, rating=4.6354475021362305)]"
338,87,"[Row(movieId=3379, rating=5.163215637207031), Row(movieId=3022, rating=5.059050559997559), Row(movieId=898, rating=5.047272682189941), Row(movieId=4956, rating=4.993121147155762), Row(movieId=2905, rating=4.984285831451416), Row(movieId=945, rating=4.96124792098999), Row(movieId=5915, rating=4.950997352600098), Row(movieId=4495, rating=4.947979927062988), Row(movieId=8235, rating=4.947979927062988), Row(movieId=6442, rating=4.938750743865967)]"
339,171,"[Row(movieId=7122, rating=5.673430442810059), Row(movieId=48342, rating=5.673430442810059), Row(movieId=3379, rating=5.6596760749816895), Row(movieId=7767, rating=5.655960559844971), Row(movieId=1392, rating=5.63375186920166), Row(movieId=928, rating=5.566664218902588), Row(movieId=59141, rating=5.494124412536621), Row(movieId=3341, rating=5.492517471313477), Row(movieId=55280, rating=5.459051132202148), Row(movieId=3451, rating=5.4572014808654785)]"
340,273,"[Row(movieId=1223, rating=5.506075859069824), Row(movieId=4495, rating=5.333225250244141), Row(movieId=8235, rating=5.333225250244141), Row(movieId=3822, rating=5.293109893798828), Row(movieId=3181, rating=5.222678184509277), Row(movieId=670, rating=5.202277183532715), Row(movieId=4160, rating=5.202277183532715), Row(movieId=1148, rating=5.2019853591918945), Row(movieId=745, rating=5.193933010101318), Row(movieId=2295, rating=5.184223651885986)]"
341,343,"[Row(movieId=106100, rating=5.163244247436523), Row(movieId=56715, rating=5.093389511108398), Row(movieId=47423, rating=5.048834800720215), Row(movieId=158966, rating=5.023776054382324), Row(movieId=51931, rating=4.9987335205078125), Row(movieId=100714, rating=4.981488227844238), Row(movieId=168492, rating=4.947278022766113), Row(movieId=26133, rating=4.943673610687256), Row(movieId=89904, rating=4.918635845184326), Row(movieId=73023, rating=4.8964996337890625)]"
342,443,"[Row(movieId=4495, rating=5.38582706451416), Row(movieId=8235, rating=5.38582706451416), Row(movieId=7121, rating=5.328028202056885), Row(movieId=928, rating=5.200339317321777), Row(movieId=2295, rating=5.200056076049805), Row(movieId=1046, rating=5.196854591369629), Row(movieId=43376, rating=5.169929504394531), Row(movieId=3451, rating=5.142333984375), Row(movieId=906, rating=5.053440093994141), Row(movieId=76, rating=5.043439865112305)]"
343,434,"[Row(movieId=3379, rating=5.257749557495117), Row(movieId=3030, rating=5.209827423095703), Row(movieId=8477, rating=5.137109756469727), Row(movieId=6818, rating=5.084321022033691), Row(movieId=96004, rating=5.07219123840332), Row(movieId=27156, rating=5.058101654052734), Row(movieId=26810, rating=4.943552017211914), Row(movieId=25771, rating=4.933506488800049), Row(movieId=4956, rating=4.884779930114746), Row(movieId=2905, rating=4.8383073806762695)]"
344,585,"[Row(movieId=177593, rating=5.167811870574951), Row(movieId=3379, rating=5.1242218017578125), Row(movieId=1046, rating=5.085287570953369), Row(movieId=945, rating=5.082592487335205), Row(movieId=5915, rating=5.035412788391113), Row(movieId=3341, rating=5.028787136077881), Row(movieId=7767, rating=4.968182563781738), Row(movieId=6442, rating=4.944775581359863), Row(movieId=3201, rating=4.936368465423584), Row(movieId=30803, rating=4.92863130569458)]"
345,439,"[Row(movieId=3022, rating=5.065396308898926), Row(movieId=7767, rating=5.058334827423096), Row(movieId=3451, rating=4.947635650634766), Row(movieId=3083, rating=4.943037986755371), Row(movieId=1046, rating=4.930381774902344), Row(movieId=7587, rating=4.870332717895508), Row(movieId=8580, rating=4.862069606781006), Row(movieId=7842, rating=4.860835075378418), Row(movieId=161582, rating=4.850128650665283), Row(movieId=27397, rating=4.8370256423950195)]"
346,51,"[Row(movieId=1483, rating=5.640039443969727), Row(movieId=3379, rating=5.565542221069336), Row(movieId=2360, rating=5.516232967376709), Row(movieId=5992, rating=5.483442306518555), Row(movieId=7122, rating=5.366361141204834), Row(movieId=48342, rating=5.366361141204834), Row(movieId=3429, rating=5.357132911682129), Row(movieId=1392, rating=5.338043689727783), Row(movieId=1411, rating=5.335789680480957), Row(movieId=3328, rating=5.332491874694824)]"
347,331,"[Row(movieId=3379, rating=5.115488052368164), Row(movieId=931, rating=5.09636116027832), Row(movieId=26810, rating=5.035431861877441), Row(movieId=3201, rating=4.987720489501953), Row(movieId=27397, rating=4.984035491943359), Row(movieId=1211, rating=4.93565559387207), Row(movieId=306, rating=4.934924602508545), Row(movieId=27156, rating=4.928917407989502), Row(movieId=3503, rating=4.913393974304199), Row(movieId=8405, rating=4.905450820922852)]"
348,194,"[Row(movieId=1232, rating=4.706410884857178), Row(movieId=3814, rating=4.601657867431641), Row(movieId=51931, rating=4.563948154449463), Row(movieId=1446, rating=4.55747652053833), Row(movieId=720, rating=4.543470859527588), Row(movieId=3910, rating=4.509765625), Row(movieId=3341, rating=4.499200820922852), Row(movieId=5915, rating=4.478071212768555), Row(movieId=47423, rating=4.477047920227051), Row(movieId=3836, rating=4.451915264129639)]"
349,465,"[Row(movieId=2905, rating=5.164242744445801), Row(movieId=4956, rating=5.151920795440674), Row(movieId=3379, rating=5.134085655212402), Row(movieId=8405, rating=5.089747905731201), Row(movieId=26810, rating=5.055171966552734), Row(movieId=5915, rating=5.050702095031738), Row(movieId=1041, rating=5.018044471740723), Row(movieId=2239, rating=5.01600456237793), Row(movieId=3341, rating=5.008689880371094), Row(movieId=27156, rating=4.991605758666992)]"
350,277,"[Row(movieId=928, rating=5.48735237121582), Row(movieId=3379, rating=5.3633527755737305), Row(movieId=1392, rating=5.19575309753418), Row(movieId=7121, rating=5.115621566772461), Row(movieId=3347, rating=5.0461297035217285), Row(movieId=96004, rating=4.995199203491211), Row(movieId=4441, rating=4.994255065917969), Row(movieId=2360, rating=4.967551231384277), Row(movieId=3543, rating=4.956939220428467), Row(movieId=30803, rating=4.9422407150268555)]"
351,428,"[Row(movieId=3503, rating=4.215643405914307), Row(movieId=3379, rating=4.166796684265137), Row(movieId=7767, rating=4.015380859375), Row(movieId=26810, rating=4.014400959014893), Row(movieId=27397, rating=3.9919681549072266), Row(movieId=1211, rating=3.972872734069824), Row(movieId=3201, rating=3.971257209777832), Row(movieId=931, rating=3.9682445526123047), Row(movieId=4406, rating=3.967322826385498), Row(movieId=1178, rating=3.957554578781128)]"
352,391,"[Row(movieId=3083, rating=5.045327186584473), Row(movieId=25850, rating=5.041199207305908), Row(movieId=4334, rating=5.0025248527526855), Row(movieId=306, rating=4.9957194328308105), Row(movieId=5537, rating=4.988034725189209), Row(movieId=3677, rating=4.971710681915283), Row(movieId=1104, rating=4.927793502807617), Row(movieId=4273, rating=4.887264251708984), Row(movieId=3201, rating=4.87444543838501), Row(movieId=213, rating=4.869483470916748)]"
353,532,"[Row(movieId=26133, rating=5.034250259399414), Row(movieId=3379, rating=4.997185707092285), Row(movieId=2563, rating=4.970459938049316), Row(movieId=8235, rating=4.955321311950684), Row(movieId=4495, rating=4.955321311950684), Row(movieId=3451, rating=4.953188419342041), Row(movieId=43376, rating=4.950752258300781), Row(movieId=2905, rating=4.9282684326171875), Row(movieId=171495, rating=4.918239593505859), Row(movieId=7669, rating=4.903683185577393)]"
354,438,"[Row(movieId=4495, rating=4.927848815917969), Row(movieId=8235, rating=4.927848815917969), Row(movieId=1361, rating=4.789431571960449), Row(movieId=1223, rating=4.788061141967773), Row(movieId=2295, rating=4.780583381652832), Row(movieId=7121, rating=4.762779235839844), Row(movieId=945, rating=4.741579055786133), Row(movieId=43376, rating=4.73443078994751), Row(movieId=5915, rating=4.707508087158203), Row(movieId=1046, rating=4.700320243835449)]"
355,166,"[Row(movieId=3379, rating=5.096314430236816), Row(movieId=171495, rating=5.010350704193115), Row(movieId=7121, rating=4.996453285217285), Row(movieId=26133, rating=4.942675590515137), Row(movieId=74226, rating=4.847679138183594), Row(movieId=134796, rating=4.847679138183594), Row(movieId=26073, rating=4.847679138183594), Row(movieId=117531, rating=4.847679138183594), Row(movieId=179135, rating=4.847679138183594), Row(movieId=7071, rating=4.847679138183594)]"
356,467,"[Row(movieId=5135, rating=5.068812370300293), Row(movieId=3089, rating=5.0610761642456055), Row(movieId=938, rating=5.055280685424805), Row(movieId=6235, rating=4.9601030349731445), Row(movieId=89904, rating=4.941736698150635), Row(movieId=26171, rating=4.921583652496338), Row(movieId=800, rating=4.889866828918457), Row(movieId=2908, rating=4.864198684692383), Row(movieId=165549, rating=4.803832054138184), Row(movieId=1277, rating=4.800225734710693)]"
357,448,"[Row(movieId=132333, rating=4.92404842376709), Row(movieId=5490, rating=4.92404842376709), Row(movieId=5915, rating=4.870990753173828), Row(movieId=7008, rating=4.778629779815674), Row(movieId=8542, rating=4.771353721618652), Row(movieId=2936, rating=4.705976486206055), Row(movieId=1250, rating=4.691100597381592), Row(movieId=6375, rating=4.675910949707031), Row(movieId=6818, rating=4.613189220428467), Row(movieId=1262, rating=4.609291076660156)]"
358,69,"[Row(movieId=5915, rating=5.601404190063477), Row(movieId=5490, rating=5.450969696044922), Row(movieId=132333, rating=5.450969696044922), Row(movieId=6818, rating=5.401395797729492), Row(movieId=170705, rating=5.398255348205566), Row(movieId=6375, rating=5.3630475997924805), Row(movieId=945, rating=5.3548383712768555), Row(movieId=8542, rating=5.305080413818359), Row(movieId=3814, rating=5.295797824859619), Row(movieId=3200, rating=5.279420375823975)]"
359,129,"[Row(movieId=945, rating=4.999547481536865), Row(movieId=3379, rating=4.989748001098633), Row(movieId=3200, rating=4.922678470611572), Row(movieId=7121, rating=4.8804030418396), Row(movieId=3086, rating=4.82656717300415), Row(movieId=80906, rating=4.818234443664551), Row(movieId=1046, rating=4.775529861450195), Row(movieId=183897, rating=4.771582126617432), Row(movieId=26528, rating=4.768158912658691), Row(movieId=100882, rating=4.738157749176025)]"
360,400,"[Row(movieId=3379, rating=5.268190383911133), Row(movieId=171495, rating=5.131875991821289), Row(movieId=6818, rating=5.078946590423584), Row(movieId=6442, rating=5.069369316101074), Row(movieId=2905, rating=5.044274806976318), Row(movieId=170705, rating=5.040948867797852), Row(movieId=27156, rating=5.039928913116455), Row(movieId=4956, rating=5.038466930389404), Row(movieId=5915, rating=5.007926940917969), Row(movieId=1217, rating=4.992953777313232)]"
361,543,"[Row(movieId=2423, rating=6.729922771453857), Row(movieId=158872, rating=6.421689987182617), Row(movieId=28, rating=6.338913917541504), Row(movieId=2303, rating=6.3099365234375), Row(movieId=6732, rating=6.219002723693848), Row(movieId=6818, rating=6.147136688232422), Row(movieId=2936, rating=6.0217814445495605), Row(movieId=26326, rating=6.01939058303833), Row(movieId=25947, rating=6.01939058303833), Row(movieId=4941, rating=6.015602111816406)]"
362,97,"[Row(movieId=67618, rating=5.958009719848633), Row(movieId=98491, rating=5.580641269683838), Row(movieId=4708, rating=5.578077793121338), Row(movieId=138966, rating=5.578077793121338), Row(movieId=26073, rating=5.578077793121338), Row(movieId=74226, rating=5.578077793121338), Row(movieId=134796, rating=5.578077793121338), Row(movieId=117531, rating=5.578077793121338), Row(movieId=7071, rating=5.578077793121338), Row(movieId=179135, rating=5.578077793121338)]"
363,533,"[Row(movieId=6818, rating=5.567598342895508), Row(movieId=25771, rating=5.305546760559082), Row(movieId=142020, rating=5.259342670440674), Row(movieId=130970, rating=5.259342670440674), Row(movieId=173351, rating=5.259342670440674), Row(movieId=126430, rating=5.259342670440674), Row(movieId=147300, rating=5.259342670440674), Row(movieId=147250, rating=5.259342670440674), Row(movieId=147330, rating=5.259342670440674), Row(movieId=104780, rating=5.259342670440674)]"
364,524,"[Row(movieId=6818, rating=4.856344699859619), Row(movieId=3379, rating=4.736172676086426), Row(movieId=25771, rating=4.719466686248779), Row(movieId=8477, rating=4.672261714935303), Row(movieId=27156, rating=4.603646278381348), Row(movieId=2936, rating=4.598668575286865), Row(movieId=5915, rating=4.581879138946533), Row(movieId=5490, rating=4.567452430725098), Row(movieId=132333, rating=4.567452430725098), Row(movieId=26326, rating=4.558448314666748)]"
365,312,"[Row(movieId=3379, rating=5.090879917144775), Row(movieId=3030, rating=4.974715232849121), Row(movieId=5747, rating=4.949800491333008), Row(movieId=27563, rating=4.938542366027832), Row(movieId=26810, rating=4.935441493988037), Row(movieId=4956, rating=4.916195869445801), Row(movieId=898, rating=4.894200325012207), Row(movieId=3201, rating=4.875302314758301), Row(movieId=2905, rating=4.869004249572754), Row(movieId=1243, rating=4.868108749389648)]"
366,234,"[Row(movieId=5034, rating=5.680759429931641), Row(movieId=1223, rating=5.289517879486084), Row(movieId=4495, rating=5.283639907836914), Row(movieId=8235, rating=5.283639907836914), Row(movieId=134796, rating=5.279437065124512), Row(movieId=117531, rating=5.279437065124512), Row(movieId=7071, rating=5.279437065124512), Row(movieId=179135, rating=5.279437065124512), Row(movieId=26073, rating=5.279437065124512), Row(movieId=74226, rating=5.279437065124512)]"
367,264,"[Row(movieId=945, rating=4.9032816886901855), Row(movieId=1262, rating=4.86795711517334), Row(movieId=33649, rating=4.802796363830566), Row(movieId=142422, rating=4.789041996002197), Row(movieId=1046, rating=4.741506099700928), Row(movieId=5915, rating=4.712627410888672), Row(movieId=26326, rating=4.694207668304443), Row(movieId=25947, rating=4.694207668304443), Row(movieId=6375, rating=4.67437219619751), Row(movieId=3494, rating=4.654414176940918)]"
368,239,"[Row(movieId=171495, rating=5.089733123779297), Row(movieId=3379, rating=5.08593225479126), Row(movieId=4708, rating=4.986483097076416), Row(movieId=74226, rating=4.986483097076416), Row(movieId=138966, rating=4.986483097076416), Row(movieId=134796, rating=4.986483097076416), Row(movieId=179135, rating=4.986483097076416), Row(movieId=26073, rating=4.986483097076416), Row(movieId=7071, rating=4.986483097076416), Row(movieId=117531, rating=4.986483097076416)]"
369,389,"[Row(movieId=1046, rating=5.629614353179932), Row(movieId=82, rating=5.490638256072998), Row(movieId=7669, rating=5.4791483879089355), Row(movieId=5915, rating=5.448858737945557), Row(movieId=26528, rating=5.4421467781066895), Row(movieId=30803, rating=5.41527795791626), Row(movieId=3814, rating=5.413424491882324), Row(movieId=3086, rating=5.410829544067383), Row(movieId=5867, rating=5.383762359619141), Row(movieId=945, rating=5.368832588195801)]"
370,63,"[Row(movieId=102217, rating=4.901445388793945), Row(movieId=3379, rating=4.787612438201904), Row(movieId=4495, rating=4.775390625), Row(movieId=8235, rating=4.775390625), Row(movieId=33779, rating=4.7518463134765625), Row(movieId=33649, rating=4.691315650939941), Row(movieId=26133, rating=4.661252498626709), Row(movieId=6380, rating=4.624524116516113), Row(movieId=2295, rating=4.61421537399292), Row(movieId=7121, rating=4.611985683441162)]"
371,403,"[Row(movieId=1446, rating=4.819067478179932), Row(movieId=1232, rating=4.7892608642578125), Row(movieId=158966, rating=4.7798542976379395), Row(movieId=3341, rating=4.773472785949707), Row(movieId=47423, rating=4.755124568939209), Row(movieId=3200, rating=4.734912872314453), Row(movieId=3836, rating=4.7265119552612305), Row(movieId=5915, rating=4.709747314453125), Row(movieId=2324, rating=4.680459499359131), Row(movieId=8973, rating=4.64003849029541)]"
372,395,"[Row(movieId=6818, rating=4.573215007781982), Row(movieId=25771, rating=4.468095302581787), Row(movieId=47997, rating=4.448084831237793), Row(movieId=2709, rating=4.420990467071533), Row(movieId=6732, rating=4.408595085144043), Row(movieId=100714, rating=4.325771331787109), Row(movieId=2282, rating=4.215256214141846), Row(movieId=3404, rating=4.198688507080078), Row(movieId=99813, rating=4.196651935577393), Row(movieId=4941, rating=4.138415813446045)]"
373,459,"[Row(movieId=3379, rating=5.486371994018555), Row(movieId=7121, rating=5.2110209465026855), Row(movieId=971, rating=5.193729400634766), Row(movieId=171495, rating=5.1898040771484375), Row(movieId=177593, rating=5.13923454284668), Row(movieId=59018, rating=5.117521286010742), Row(movieId=60943, rating=5.117521286010742), Row(movieId=26133, rating=5.09478759765625), Row(movieId=2843, rating=5.092706680297852), Row(movieId=7767, rating=5.0702033042907715)]"
374,509,"[Row(movieId=3379, rating=4.485471725463867), Row(movieId=7121, rating=4.3492536544799805), Row(movieId=26133, rating=4.337209224700928), Row(movieId=171495, rating=4.333562850952148), Row(movieId=3451, rating=4.32239294052124), Row(movieId=7842, rating=4.261971473693848), Row(movieId=8235, rating=4.231202602386475), Row(movieId=4495, rating=4.231202602386475), Row(movieId=3022, rating=4.222610950469971), Row(movieId=27156, rating=4.1841511726379395)]"
375,10,"[Row(movieId=6380, rating=5.269497394561768), Row(movieId=89904, rating=5.14581823348999), Row(movieId=32892, rating=4.862918376922607), Row(movieId=3086, rating=4.82112455368042), Row(movieId=71579, rating=4.666131496429443), Row(movieId=7669, rating=4.6084794998168945), Row(movieId=140110, rating=4.591360092163086), Row(movieId=5034, rating=4.58203125), Row(movieId=3682, rating=4.534568786621094), Row(movieId=8869, rating=4.505208969116211)]"
376,361,"[Row(movieId=6732, rating=4.792385101318359), Row(movieId=67618, rating=4.649558067321777), Row(movieId=74946, rating=4.602161884307861), Row(movieId=136598, rating=4.43262243270874), Row(movieId=7842, rating=4.407476902008057), Row(movieId=54190, rating=4.378115177154541), Row(movieId=32892, rating=4.359846115112305), Row(movieId=3086, rating=4.357473373413086), Row(movieId=2431, rating=4.351774215698242), Row(movieId=85367, rating=4.284270286560059)]"
377,102,"[Row(movieId=1046, rating=4.3050537109375), Row(movieId=26528, rating=4.295817852020264), Row(movieId=8580, rating=4.269754886627197), Row(movieId=5915, rating=4.268443584442139), Row(movieId=25947, rating=4.262340068817139), Row(movieId=26326, rating=4.262340068817139), Row(movieId=8235, rating=4.2591352462768555), Row(movieId=4495, rating=4.2591352462768555), Row(movieId=43376, rating=4.236693859100342), Row(movieId=4160, rating=4.236371040344238)]"
378,77,"[Row(movieId=7669, rating=5.967682838439941), Row(movieId=1172, rating=5.95933198928833), Row(movieId=3086, rating=5.924569606781006), Row(movieId=945, rating=5.773126125335693), Row(movieId=130518, rating=5.752622604370117), Row(movieId=6380, rating=5.706508159637451), Row(movieId=87234, rating=5.677071571350098), Row(movieId=3404, rating=5.672348499298096), Row(movieId=1046, rating=5.556535243988037), Row(movieId=3200, rating=5.434813022613525)]"
379,589,"[Row(movieId=1046, rating=5.404035568237305), Row(movieId=1232, rating=5.378116130828857), Row(movieId=446, rating=5.369558334350586), Row(movieId=30803, rating=5.275870323181152), Row(movieId=70451, rating=5.249864101409912), Row(movieId=82, rating=5.241518497467041), Row(movieId=5867, rating=5.239699840545654), Row(movieId=7018, rating=5.235630035400391), Row(movieId=86504, rating=5.214058876037598), Row(movieId=1446, rating=5.203310012817383)]"
380,50,"[Row(movieId=3030, rating=4.0425615310668945), Row(movieId=26810, rating=3.9186089038848877), Row(movieId=2935, rating=3.9164443016052246), Row(movieId=1041, rating=3.891939640045166), Row(movieId=1243, rating=3.878098487854004), Row(movieId=4419, rating=3.8745594024658203), Row(movieId=3224, rating=3.8573925495147705), Row(movieId=7700, rating=3.8514633178710938), Row(movieId=2732, rating=3.845015525817871), Row(movieId=7327, rating=3.843142509460449)]"
381,518,"[Row(movieId=132333, rating=5.524039268493652), Row(movieId=5490, rating=5.524039268493652), Row(movieId=33649, rating=5.512407302856445), Row(movieId=6375, rating=5.511678695678711), Row(movieId=1260, rating=5.398951530456543), Row(movieId=1256, rating=5.371835708618164), Row(movieId=8542, rating=5.359696865081787), Row(movieId=3134, rating=5.333377361297607), Row(movieId=3653, rating=5.319190502166748), Row(movieId=42418, rating=5.310605049133301)]"
382,293,"[Row(movieId=6818, rating=3.916360855102539), Row(movieId=3379, rating=3.9037911891937256), Row(movieId=30803, rating=3.851222515106201), Row(movieId=2843, rating=3.848238945007324), Row(movieId=104879, rating=3.843899726867676), Row(movieId=116897, rating=3.8390793800354004), Row(movieId=158966, rating=3.836526393890381), Row(movieId=171495, rating=3.813638687133789), Row(movieId=47423, rating=3.7777466773986816), Row(movieId=9010, rating=3.754303455352783)]"
383,404,"[Row(movieId=30803, rating=4.398753643035889), Row(movieId=5915, rating=4.310002326965332), Row(movieId=7767, rating=4.216180801391602), Row(movieId=171495, rating=4.208550930023193), Row(movieId=177593, rating=4.204139709472656), Row(movieId=1046, rating=4.199741363525391), Row(movieId=7122, rating=4.1878533363342285), Row(movieId=48342, rating=4.1878533363342285), Row(movieId=7121, rating=4.1832380294799805), Row(movieId=3379, rating=4.162845134735107)]"
384,267,"[Row(movieId=82, rating=5.6958327293396), Row(movieId=2303, rating=5.677316665649414), Row(movieId=2563, rating=5.664936065673828), Row(movieId=3477, rating=5.547209739685059), Row(movieId=720, rating=5.531861305236816), Row(movieId=47997, rating=5.527566909790039), Row(movieId=3814, rating=5.446567535400391), Row(movieId=3429, rating=5.417693138122559), Row(movieId=3404, rating=5.401830196380615), Row(movieId=1148, rating=5.388060569763184)]"
385,527,"[Row(movieId=6818, rating=5.593785762786865), Row(movieId=1223, rating=5.484709739685059), Row(movieId=2303, rating=5.455073356628418), Row(movieId=3213, rating=5.322612762451172), Row(movieId=5690, rating=5.317829608917236), Row(movieId=3429, rating=5.30916690826416), Row(movieId=48342, rating=5.281514644622803), Row(movieId=7122, rating=5.281514644622803), Row(movieId=51931, rating=5.2681989669799805), Row(movieId=171495, rating=5.227655410766602)]"
386,45,"[Row(movieId=171495, rating=5.301898002624512), Row(movieId=67618, rating=5.265285015106201), Row(movieId=3379, rating=5.245793342590332), Row(movieId=26073, rating=5.229822635650635), Row(movieId=7071, rating=5.229822635650635), Row(movieId=74226, rating=5.229822635650635), Row(movieId=117531, rating=5.229822635650635), Row(movieId=179135, rating=5.229822635650635), Row(movieId=138966, rating=5.229822635650635), Row(movieId=134796, rating=5.229822635650635)]"
387,569,"[Row(movieId=158872, rating=5.543728828430176), Row(movieId=30803, rating=5.501215934753418), Row(movieId=4256, rating=5.391748905181885), Row(movieId=104879, rating=5.357824802398682), Row(movieId=6818, rating=5.325209140777588), Row(movieId=7121, rating=5.322414875030518), Row(movieId=67618, rating=5.281285762786865), Row(movieId=928, rating=5.252791881561279), Row(movieId=171495, rating=5.239013671875), Row(movieId=3347, rating=5.233898162841797)]"
388,216,"[Row(movieId=199, rating=5.077054977416992), Row(movieId=3379, rating=5.004310607910156), Row(movieId=96004, rating=4.9986653327941895), Row(movieId=3030, rating=4.986773490905762), Row(movieId=3543, rating=4.965535640716553), Row(movieId=62250, rating=4.924317359924316), Row(movieId=2677, rating=4.918381690979004), Row(movieId=928, rating=4.90654993057251), Row(movieId=1041, rating=4.878633499145508), Row(movieId=6666, rating=4.816400527954102)]"
389,320,"[Row(movieId=30803, rating=5.021482467651367), Row(movieId=1354, rating=4.966128349304199), Row(movieId=134796, rating=4.893258094787598), Row(movieId=179135, rating=4.893258094787598), Row(movieId=74226, rating=4.893258094787598), Row(movieId=7071, rating=4.893258094787598), Row(movieId=138966, rating=4.893258094787598), Row(movieId=26073, rating=4.893258094787598), Row(movieId=117531, rating=4.893258094787598), Row(movieId=86237, rating=4.893258094787598)]"
390,261,"[Row(movieId=30803, rating=5.241482734680176), Row(movieId=7767, rating=5.204389572143555), Row(movieId=7121, rating=5.170202255249023), Row(movieId=5992, rating=5.140199661254883), Row(movieId=3451, rating=5.104166030883789), Row(movieId=8235, rating=5.054515838623047), Row(movieId=4495, rating=5.054515838623047), Row(movieId=43376, rating=5.052035331726074), Row(movieId=89904, rating=5.011661529541016), Row(movieId=6086, rating=5.006397247314453)]"
391,38,"[Row(movieId=3494, rating=4.6308159828186035), Row(movieId=5915, rating=4.516970634460449), Row(movieId=8235, rating=4.475979804992676), Row(movieId=4495, rating=4.475979804992676), Row(movieId=1172, rating=4.417669773101807), Row(movieId=246, rating=4.398754119873047), Row(movieId=1212, rating=4.394224166870117), Row(movieId=3037, rating=4.379349231719971), Row(movieId=1957, rating=4.373835563659668), Row(movieId=475, rating=4.37290620803833)]"
392,418,"[Row(movieId=3083, rating=6.406818389892578), Row(movieId=3677, rating=6.026453018188477), Row(movieId=101, rating=5.668699264526367), Row(movieId=2275, rating=5.599421501159668), Row(movieId=4334, rating=5.597996234893799), Row(movieId=1594, rating=5.577142715454102), Row(movieId=4642, rating=5.538039207458496), Row(movieId=1958, rating=5.524412155151367), Row(movieId=389, rating=5.505344390869141), Row(movieId=931, rating=5.483797550201416)]"
393,510,"[Row(movieId=27563, rating=4.258634090423584), Row(movieId=1283, rating=4.247900009155273), Row(movieId=6235, rating=4.199009895324707), Row(movieId=1248, rating=4.182550430297852), Row(movieId=89759, rating=4.176304817199707), Row(movieId=720, rating=4.096282005310059), Row(movieId=6375, rating=4.067475318908691), Row(movieId=2599, rating=4.063233375549316), Row(movieId=53, rating=4.056518077850342), Row(movieId=5291, rating=4.0521345138549805)]"
394,181,"[Row(movieId=82, rating=4.592654705047607), Row(movieId=42730, rating=4.440469264984131), Row(movieId=7842, rating=4.431077003479004), Row(movieId=4535, rating=4.4296722412109375), Row(movieId=7669, rating=4.391228199005127), Row(movieId=3086, rating=4.3413896560668945), Row(movieId=158872, rating=4.300688743591309), Row(movieId=1866, rating=4.2760233879089355), Row(movieId=5867, rating=4.229772567749023), Row(movieId=2563, rating=4.2044572830200195)]"
395,82,"[Row(movieId=183897, rating=4.897560119628906), Row(movieId=67618, rating=4.852743148803711), Row(movieId=6732, rating=4.631711959838867), Row(movieId=44974, rating=4.615627288818359), Row(movieId=98154, rating=4.615260601043701), Row(movieId=100882, rating=4.580996513366699), Row(movieId=1755, rating=4.556763172149658), Row(movieId=92643, rating=4.53144645690918), Row(movieId=6818, rating=4.525139808654785), Row(movieId=54190, rating=4.522115707397461)]"
396,364,"[Row(movieId=25947, rating=5.716370105743408), Row(movieId=26326, rating=5.716370105743408), Row(movieId=2303, rating=5.591246604919434), Row(movieId=26258, rating=5.485584735870361), Row(movieId=1232, rating=5.468376159667969), Row(movieId=1046, rating=5.422832012176514), Row(movieId=28, rating=5.368031978607178), Row(movieId=42418, rating=5.366717338562012), Row(movieId=3341, rating=5.31737756729126), Row(movieId=82, rating=5.211392879486084)]"
397,249,"[Row(movieId=3379, rating=5.140913009643555), Row(movieId=171495, rating=5.010799884796143), Row(movieId=6442, rating=5.0050506591796875), Row(movieId=170705, rating=4.969724655151367), Row(movieId=183897, rating=4.967513561248779), Row(movieId=6818, rating=4.924444675445557), Row(movieId=142020, rating=4.898176670074463), Row(movieId=147300, rating=4.898176670074463), Row(movieId=126430, rating=4.898176670074463), Row(movieId=130970, rating=4.898176670074463)]"
398,394,"[Row(movieId=6818, rating=5.049352169036865), Row(movieId=599, rating=4.93200159072876), Row(movieId=8477, rating=4.79196834564209), Row(movieId=1211, rating=4.658310890197754), Row(movieId=28, rating=4.587348461151123), Row(movieId=6192, rating=4.560129165649414), Row(movieId=148881, rating=4.531585693359375), Row(movieId=40491, rating=4.531585693359375), Row(movieId=1279, rating=4.512445449829102), Row(movieId=5915, rating=4.482398509979248)]"
